team_hint,file,sheet,metric,col,value,metric_norm,col_norm
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı takım presi,Seçildi: 19,9.11,başarılı takım presi,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı takım presi,Seçildi: 8,8.38,başarılı takım presi,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,PPDA,2025/2026,5.8,ppda,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,PPDA,Seçildi: 19,5.2,ppda,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,PPDA,Seçildi: 8,6.56,ppda,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Build up,2025/2026,37.69,build up,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Build up,Seçildi: 19,38.0,build up,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Build up,Seçildi: 8,38.62,build up,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,No pressing,2025/2026,19.93,no pressing,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,No pressing,Seçildi: 19,21.0,no pressing,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,No pressing,Seçildi: 8,18.62,no pressing,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,High pressing,2025/2026,9.83,high pressing,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,High pressing,Seçildi: 19,9.32,high pressing,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,High pressing,Seçildi: 8,10.38,high pressing,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,High pressing successful,2025/2026,5.03,high pressing successful,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,High pressing successful,Seçildi: 19,4.68,high pressing successful,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,High pressing successful,Seçildi: 8,5.75,high pressing successful,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"High pressing successful, %",2025/2026,0.5123,"high pressing successful, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"High pressing successful, %",Seçildi: 19,0.5028,"high pressing successful, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"High pressing successful, %",Seçildi: 8,0.5542,"high pressing successful, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Low pressing,2025/2026,8.14,low pressing,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Low pressing,Seçildi: 19,8.32,low pressing,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Low pressing,Seçildi: 8,7.62,low pressing,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Low pressing successful,2025/2026,3.79,low pressing successful,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Low pressing successful,Seçildi: 19,4.42,low pressing successful,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Low pressing successful,Seçildi: 8,2.62,low pressing successful,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Low pressing successful, %",2025/2026,0.4661,"low pressing successful, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Low pressing successful, %",Seçildi: 19,0.5316,"low pressing successful, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Low pressing successful, %",Seçildi: 8,0.3443,"low pressing successful, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Topla oynama, sayı",2025/2026,94.72,"topla oynama, sayı",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Topla oynama, sayı",Seçildi: 19,96.0,"topla oynama, sayı",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Topla oynama, sayı",Seçildi: 8,91.75,"topla oynama, sayı",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sol kanat hücumlarının tamamı,2025/2026,26.66,sol kanat hücumlarının tamamı,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sol kanat hücumlarının tamamı,Seçildi: 19,28.0,sol kanat hücumlarının tamamı,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sol kanat hücumlarının tamamı,Seçildi: 8,25.12,sol kanat hücumlarının tamamı,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten sol kanat hücumları,2025/2026,2.9,şutla biten sol kanat hücumları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten sol kanat hücumları,Seçildi: 19,3.16,şutla biten sol kanat hücumları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten sol kanat hücumları,Seçildi: 8,2.5,şutla biten sol kanat hücumları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Left flank attacks with shots, %",2025/2026,0.1087,"left flank attacks with shots, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Left flank attacks with shots, %",Seçildi: 19,0.1128,"left flank attacks with shots, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Left flank attacks with shots, %",Seçildi: 8,0.09949999999999999,"left flank attacks with shots, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Merkezden hücumlar,2025/2026,20.9,merkezden hücumlar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Merkezden hücumlar,Seçildi: 19,21.37,merkezden hücumlar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Merkezden hücumlar,Seçildi: 8,19.12,merkezden hücumlar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten hücumlar - merkez,2025/2026,3.79,şutla biten hücumlar - merkez,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten hücumlar - merkez,Seçildi: 19,4.11,şutla biten hücumlar - merkez,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten hücumlar - merkez,Seçildi: 8,2.5,şutla biten hücumlar - merkez,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Attacks through the center with shots, %",2025/2026,0.1815,"attacks through the center with shots, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Attacks through the center with shots, %",Seçildi: 19,0.1921,"attacks through the center with shots, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Attacks through the center with shots, %",Seçildi: 8,0.1307,"attacks through the center with shots, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sağ kanat hücumları,2025/2026,24.41,sağ kanat hücumları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sağ kanat hücumları,Seçildi: 19,24.79,sağ kanat hücumları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sağ kanat hücumları,Seçildi: 8,22.25,sağ kanat hücumları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten sağ kanat hücumları,2025/2026,3.86,şutla biten sağ kanat hücumları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten sağ kanat hücumları,Seçildi: 19,4.37,şutla biten sağ kanat hücumları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten sağ kanat hücumları,Seçildi: 8,2.75,şutla biten sağ kanat hücumları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Right flank attacks with shots, %",2025/2026,0.1582,"right flank attacks with shots, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Right flank attacks with shots, %",Seçildi: 19,0.1762,"right flank attacks with shots, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Right flank attacks with shots, %",Seçildi: 8,0.1236,"right flank attacks with shots, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Set Hücumları,2025/2026,60.62,set hücumları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Set Hücumları,Seçildi: 19,63.53,set hücumları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Set Hücumları,Seçildi: 8,54.12,set hücumları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten set hücumları,2025/2026,7.83,şutla biten set hücumları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten set hücumları,Seçildi: 19,8.84,şutla biten set hücumları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten set hücumları,Seçildi: 8,5.0,şutla biten set hücumları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Positional attacks with shots, %",2025/2026,0.1291,"positional attacks with shots, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Positional attacks with shots, %",Seçildi: 19,0.1392,"positional attacks with shots, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Positional attacks with shots, %",Seçildi: 8,0.09240000000000001,"positional attacks with shots, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kontra Ataklar,2025/2026,11.34,kontra ataklar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kontra Ataklar,Seçildi: 19,10.63,kontra ataklar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kontra Ataklar,Seçildi: 8,12.38,kontra ataklar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten kontra ataklar,2025/2026,2.72,şutla biten kontra ataklar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten kontra ataklar,Seçildi: 19,2.79,şutla biten kontra ataklar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten kontra ataklar,Seçildi: 8,2.75,şutla biten kontra ataklar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Counter-attacks with shots, %",2025/2026,0.2401,"counter-attacks with shots, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Counter-attacks with shots, %",Seçildi: 19,0.2624,"counter-attacks with shots, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Counter-attacks with shots, %",Seçildi: 8,0.2222,"counter-attacks with shots, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Duran Top Hücumları,2025/2026,9.76,duran top hücumları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Duran Top Hücumları,Seçildi: 19,9.68,duran top hücumları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Duran Top Hücumları,Seçildi: 8,8.75,duran top hücumları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten hücumlar - duran toplar,2025/2026,3.21,şutla biten hücumlar - duran toplar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten hücumlar - duran toplar,Seçildi: 19,3.11,şutla biten hücumlar - duran toplar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten hücumlar - duran toplar,Seçildi: 8,2.62,şutla biten hücumlar - duran toplar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Set-piece attacks with shots, %",2025/2026,0.3286,"set-piece attacks with shots, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Set-piece attacks with shots, %",Seçildi: 19,0.3207,"set-piece attacks with shots, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Set-piece attacks with shots, %",Seçildi: 8,0.3,"set-piece attacks with shots, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş hücumları,2025/2026,2.41,serbest vuruş hücumları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş hücumları,Seçildi: 19,2.37,serbest vuruş hücumları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş hücumları,Seçildi: 8,2.75,serbest vuruş hücumları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten serbest vuruşlar,2025/2026,0.69,şutla biten serbest vuruşlar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten serbest vuruşlar,Seçildi: 19,0.79,şutla biten serbest vuruşlar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten serbest vuruşlar,Seçildi: 8,0.38,şutla biten serbest vuruşlar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick attacks with shots, %",2025/2026,0.2857,"free-kick attacks with shots, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick attacks with shots, %",Seçildi: 19,0.3333,"free-kick attacks with shots, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick attacks with shots, %",Seçildi: 8,0.1364,"free-kick attacks with shots, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Korner Hücumları,2025/2026,5.1,korner hücumları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Korner Hücumları,Seçildi: 19,5.26,korner hücumları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Korner Hücumları,Seçildi: 8,3.75,korner hücumları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen kornerler,2025/2026,1.93,şutla bitirilen kornerler,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen kornerler,Seçildi: 19,1.89,şutla bitirilen kornerler,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen kornerler,Seçildi: 8,1.5,şutla bitirilen kornerler,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Corner attacks with shots, %",2025/2026,0.3784000000000001,"corner attacks with shots, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Corner attacks with shots, %",Seçildi: 19,0.36,"corner attacks with shots, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Corner attacks with shots, %",Seçildi: 8,0.4,"corner attacks with shots, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Taç atışları,2025/2026,2.03,taç atışları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Taç atışları,Seçildi: 19,1.95,taç atışları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Taç atışları,Seçildi: 8,1.88,taç atışları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen taç atışları,2025/2026,0.38,şutla bitirilen taç atışları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen taç atışları,Seçildi: 19,0.32,şutla bitirilen taç atışları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen taç atışları,Seçildi: 8,0.38,şutla bitirilen taç atışları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Throw-in attacks with shots, %",2025/2026,0.1864,"throw-in attacks with shots, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Throw-in attacks with shots, %",Seçildi: 19,0.1622,"throw-in attacks with shots, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Throw-in attacks with shots, %",Seçildi: 8,0.2,"throw-in attacks with shots, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş Şutları,2025/2026,0.24,serbest vuruş şutları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş Şutları,Seçildi: 19,0.32,serbest vuruş şutları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick opponent's goals, %",2025/2026,0.0,"free-kick opponent's goals, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick opponent's goals, %",Seçildi: 19,0.0,"free-kick opponent's goals, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Penaltı,2025/2026,0.21,penaltı,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Penaltı,Seçildi: 19,0.11,penaltı,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Penaltı,Seçildi: 8,0.38,penaltı,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Penaltı golleri,2025/2026,0.17,penaltı golleri,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Penaltı golleri,Seçildi: 19,0.11,penaltı golleri,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Penaltı golleri,Seçildi: 8,0.38,penaltı golleri,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Penaltı golleri, %",2025/2026,0.8333,"penaltı golleri, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Penaltı golleri, %",Seçildi: 19,1.0,"penaltı golleri, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Penaltı golleri, %",Seçildi: 8,1.0,"penaltı golleri, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks short (<15 m.),2025/2026,2.17,goal kicks short (<15 m.),2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks short (<15 m.),Seçildi: 19,2.37,goal kicks short (<15 m.),seçildi: 19
